id,text,createdDate,experience,relationshipType,isPostTrip,to,from,fromPublicName,fromPublicAddressId,fromPublicAddressDescriptionfromAvatarUrl,fromStatus,fromIsVerified,fromIsDeleted,fromBlockedBy,inverseReference,response
26831199,"Me and my friend stayed at Hadi’s place just one day. I wish we stayed longer and had more time with him. He welcomed us with a smiling face, gave information about the neighbourhood. He was helpful and communicative. We met the other surfer from Vietnam he was such a nice guy too. See you again Hadi!  ",2018-09-16T16:04:44Z,positive,surf,True,2008133308,1006421471,Sevcan Barut,12499270,"Istanbul, Turkey",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/1006421471/24991E7E-FB8F-4E75-8B1A-34221DC81D9A,no,True,False,,,
26478451,"It was a great pleasure staying at Hadi’s. The place has plenty of space, and it’s not too far to get to the city central. More importantly, Hadi is a great host, he gives information about how to get there, and quick to answer any questions I had asked. Generally, I would say Hadi is a cool guy to hang out with, and I would definitely like to stay with him again. Hadi, you are welcome to come to Vietnam, thanks again and take care bro :D. ",2018-08-10T07:28:45Z,positive,surf,True,2008133308,3106886,Hoang Khoa,5812007,"Hvidovre, Høje-Taastrup Municipality, Denmark",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/3106886/9a4c3904-5190-4910-9bc6-55e5e5dd2a35,no,False,False,,,
26111776,"Hadi hosted me on his apartment and  show me around the city and it was  brilliant really friendly guy and cool to hang out with  ;)

Takk Amigo",2018-07-03T11:30:47Z,positive,surf,True,2008133308,2125362,Martin,4830484,"Reykjavík, Capital Region, Iceland",https://s3.amazonaws.com/images.couchsurfing.us/E9JFIYP/8216465_l_3659232a375a87a4546c0530fa77d148.jpg,maybe,True,False,,,
25932765,"3 girls we Stayed 4 days by ourself in His house.
Hadi is very frindly and helpfull.
The apartment is like 10min from Central Station.
 He is a Teatcher so he is very calm and empathetic.
We really enjoyed our stay and we would definitely recomand this Host For Copenhagen.",2018-06-11T21:38:17Z,positive,surf,True,2008133308,2006883675,Bejan  Gabriela,229818198,"Arad, Arad County, Romania",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2006883675/E756B8E8-75C1-4B29-AD9A-25F20B728FD3,no,False,False,,,
25793937,"Hadi was great! He kept in touch promptly and met me at the apartment with dinner his mother had made.! The place is next to a beautiful park and not too far from the train station. Hope to see him again sometime , and would love to have him visit.",2018-05-24T22:49:06Z,positive,surf,True,2008133308,2004286514,Mark Minor,153431664,"Cocoa, FL, USA",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2004286514/60922BA3-7750-401F-BB27-8102A65425B7,maybe,False,False,,,
25687987,"Hadi is the most thoughtful host I've met so far. He was always willing to help me out with anything that he could. I stayed at his apartment for four days in which there happened to be other couchsurfers staying as well, and Hadi would always ask me first if I was okay with having to share the place with other couchsurfers. He is a super kind and funny guy, very respectful and with no other intentions other than make friends from around the world and learn from their different cultures. I had a great time in Copenhagen, thank you very much for everything and hope to see you again soon! Best wishes :)",2018-05-10T23:00:52Z,positive,surf,True,2008133308,2004549596,Julia Pisano,160092044,"Solymar, Canelones, URU",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2004549596/97A601FC-1A10-4653-801A-82A08CD3E36F,no,True,False,,,
25686123,"So far Hadi has been my favorite host! Cool guy, had a lot of fun with him. He let me stay in his extra apartment that he has, I would recommend staying with him if you can. Or even hanging out with him in copenhagen! Hadi, if you ever need a place to stay in the states, you're always welcome to my home! :) ",2018-05-10T17:35:03Z,positive,surf,True,2008133308,2000067821,Josh Dorman,84800396,"Spokane, WA, USA",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2000067821/4b252db1-1bef-4e1f-94b0-45ea680558c8,maybe,True,False,,,
25652995,"Within a week I surfed Hadi's place again, he was welcoming as ever, we had some really great conversations together, about life in this world, food we eat and why we do things in different cultures that we do.

He was also hosting another surfer which meant we could also learn some more about South America! 

Hadi can also be your really great source of knowledge for Danish history and way of life, if you are seeking to go deeper than what you learn in a guided city tour!",2018-05-06T15:15:09Z,positive,surf,True,2008133308,1007151623,Prashant Tripathi,13049754,"Bangalore, Karnataka, India",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/1007151623/7be8b41d-016c-4d63-9f79-28194224d2ef,yes,True,False,,,
25646558,"Hadi is a great guy and you can feel it from the first moment. We didn't spend so much time, but you can feel the friendliness and the good vibe from the beginning!! :)
Thanks Hadi and see you around!! :)
Enjoy life! ",2018-05-05T18:00:02Z,positive,surf,True,2008133308,2004853447,Nikos,167520120,"Nei Epivates, Greece",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2004853447/49fbe559-6d92-489b-8148-8f200f68ff32,maybe,True,False,,,
25629334,"Super fun host! I was supposed to arrive one day before, but something happened so have to go the next day. Hadi is super caring host. He even pick me up at the station. We had really good time hanging out together. One more thing, he literary give the whole place for me. The aparment is not in the city, but in really nice neighborhood. And you get to do what local do. I did my ""pokemon"" giant hunting around his neigborhood. I think that's like a must thing to do if you stay in his place. Thank you so much for having me Hadi! And see ya in Indonesia or maybe I will be back to Copenhagen! ",2018-05-03T11:40:03Z,positive,surf,True,2008133308,2923165,Its-Ninu,5628287,"Balikpapan, East Kalimantan (Borneo), Indonesia",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2923165/cd04ca40-8528-4a50-99d3-a3e485e03979,hang,False,False,,,
25624417,After missing my flight out of CPH Hadi was more than happy to let me come stay another two nights. This time we got the chance to actually sit down and talk a little bit. He is a great guy and is chomping at the bit to help more couch surfers. When I was leaving he was already getting ready to host someone else. He is working a lot but despite spending so much time working he is always a phone call away and wants to know if there is anything that you might need. You could only hope to get a host like Hadi every time.,2018-05-02T18:15:49Z,positive,surf,True,2008133308,2006111027,Alexander Buzzell,202422379,"Millbury, OH, USA",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2006111027/b64b1113-aea2-4ad8-acf4-5afeabb5c2f8,no,True,False,,,
25603503,"He had the app barely a week and he offered to myself and a backpacker from India to stay there simply because when he got back from abroad the previous renter had left the place alright, but not nice enough to rent. He had no idea who we were and had only just begun hosting but he reached out, and just gave me the keys. Technically I got them from the other backpacker when he left but he trusted two strangers enough to take his keys, stay, and leave with everything in tact and the keys on the counter. That takes optimism and trust you rarely find. While he was too busy to hang out it was not for lack of caring and I would absolutely come through Copenhagen to spend a proper day getting to know Copenhagen from him.",2018-04-30T10:58:14Z,positive,surf,True,2008133308,2006111027,Alexander Buzzell,202422379,"Millbury, OH, USA",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2006111027/b64b1113-aea2-4ad8-acf4-5afeabb5c2f8,no,True,False,,,
25603215,"I was lucky, Hadi offered to host me really last minute and it turned out to be a really fun stay with him!

I was his first couchsurfing guest! He hosted me in his large apartment with a great view. I had it all by myself, he also trusted me with the house keys. It was all really comfortable!

He was very busy most of the weekend but he took out time to hangout. We played chess together (don't ask me who won :D), spent time driving around town and also wandered around in the cemetery, looking for H. C. Anderson's grave. He also took me to the best shawarma in town!

Hadi turned out to be an enigmatic man, being modest as he is, the profile doesn't brag much about him. But I prodded around a bit and turned out he's an upcoming YouTube star, an entrepreneur and also has a few cameos in Danish films as feathers to his hat!

Thank you for helping me have my hygge moment in Copenhagen! See you again!",2018-04-30T10:25:11Z,positive,surf,True,2008133308,1007151623,Prashant Tripathi,13049754,"Bangalore, Karnataka, India",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/1007151623/7be8b41d-016c-4d63-9f79-28194224d2ef,yes,True,False,,,
27000148,"I very much recommend Nick as a couchsurfing host, he is very thoughtful, friendly and kind. 
I stayed at his new place in Copenhagen and I really liked it, although he just moved in and had boxes around it still felt cozy in a nice scandinavian style:) 
Nick told me a lot interesting things about the Danish lifestyle. When we walked through the city, he put a lot of effort to explain me and my brother the buildings and history of copenhagen. 
We also went to the Reffen street food festival together (awesome!) and had some delicious international food together.
You picked the right guy for Copenhagen if you stay with him! 
Hope to see you again in Vienna, Nick🙂
you are very welcome! 
",2018-10-07T15:11:26Z,positive,surf,True,2008713618,1000724768,Sophia N,8777363,"Wien, Wien, Austria",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/1000724768/081dea17-d2e8-4be3-882c-8792f40fcf38,yes,True,False,,,
26699656,"I had a really pleasant stay at Nick's place in Copenhagen :) He was very welcoming and nice! I really enjoyed chatting in the evening and watching TV, and talking about Danish culture and TV shows. And the cinnamon buns were delicious! Thanks a lot for hosting me and hope to meet you again :) good luck with your travels! ",2018-09-01T12:31:24Z,positive,surf,True,2008713618,2005249068,Ana Maria Raducan,178536285,"Cluj-Napoca, Județul Cluj, Romania",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2005249068/5ae9f7ef-9fa5-460f-bbe5-832676e3709e,hang,True,False,,,
26585755,"It was great to stay with Nick. Although it was a short visit, we got some time to hang out. He is very friendly and advised me on some spots to visit while he was at work. I had lots of flexibility to pace out my own plan. I would recommend anyone who visits Copenhagen to stay with him. Best wishes!! Cheers, mate! ",2018-08-20T16:59:00Z,positive,surf,True,2008713618,2002476710,Xu Chen,116138355,"Denver, CO, USA",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2002476710/85512261-663E-4460-903F-27989B4BE259,yes,True,False,,,
27289225,"Absolutely amazing family. So helpful with places to see and things to go do! 
Clean and cozy home and happy to hangout over dinner or let me chill out in peace. 
Looking forward to visiting again next year in summer time! Xo",2018-11-17T14:08:12Z,positive,surf,True,1825163,2004864546,sno wirth,167819642,"Charters Towers, Queensland, Australia",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2004864546/9DF8F113-6E9A-4501-AA9E-997BAF604BD2,no,False,False,,,
26743661,"Our stay with Dan, and his family was exceptional! We cannot express enough gratitude to them! The children were fantastic even though we only saw them for a short period. Their home was absolutely beautiful and Dan and Maja were beyond friendly, interesting and knowledgable. We were so lucky to have such great hosts. If you get the opportunity to stay with them you should cherish it and you will not be dissapointed!",2018-09-06T10:42:52Z,positive,surf,True,1825163,2008689775,Anna Kisheev,308588370,"cardiff, uk",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2008689775/45335F35-E83C-4C65-86A4-64CEA95E9B2E,no,False,False,,,
25518172,"My first couchsurfing was amazing!! It was really glad to meet Dan’s family. I was very lucky. He and Maya were very thoughtful and caring and have a big heart. I think they are the sweetest people in Denmark 🇩🇰 ;)
They really welcomed us and gave us a fabulous hospitality. We respected to each other as his family has a busy lifestyle and we left home by noon and back home at midnight. There was no disturbance at all. Dan gave us a practical tips and Maya always showed us her warmth. 

Their house was really beautiful and spacious. The room we stayed in was very cozy and tidy as well(it was perfect for two people). They have a back yard too and we could see ducks, chickens or small stream and so on. Very eco-friendly environment. It’s located a bit out of town but close enough to commute. There is a train station nearby and it takes 20-25mins into citycentre.

I had the best time in Denmark and I’m genuinely grateful to Dan and Maya so much ❤️ 

Thanks Dan, Maya (take care Ellen, Alfred)",2018-04-18T18:10:52Z,positive,surf,True,1825163,2007899623,Yeji Lee,278376629,"Dublin, County Dublin, Ireland",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2007899623/6EF320E0-9262-4754-AF75-1B296F8CAA15,no,False,False,,,
25446286,"I stayed at Dan's family place for 2 nights. 

It was really enjoyable. I can recommend the family, Dan and his wife were very welcoming since the beginning. They are very flexible, and I didn't lack of anything. 
The location is not in Copenhagen itself, but in a close suburb. However it was a very lovely and peaceful place, and it was very easy to reach Copenhagen by train.

I would come back there another time, and wish them a lot of success. ",2018-04-09T11:45:42Z,positive,surf,True,1825163,2001253757,Rémi LIZOT,99315664,"Gérardmer, Grand Est, France",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2001253757/397a29a8-0bf9-46b9-b8d1-8a29542ca57a,yes,False,False,,,
25310274,"Dan is a great host and a person! He is very friendly and knowledgeable. His family is really nice) My friend Paul and I were living in a separate room of his green house 🏡 , probably ""the most most green house in Vallensbek""))) It was very clean and comfortable)) 
Dan gave us few tips about interesting places in Copenhagen and transportation system, which were really useful. 
Also Dan is a responsible person, who thinks about the environment. He is always ready to face new challenges and learn - it's great! 

It was a pleasure to stay at Dan's house for 2 days!
I strongly recommend Dan as a host and as a guest!

Cya somewhere,
Mike and Paul",2018-03-21T11:06:40Z,positive,surf,True,1825163,2005388439,Mike Oguy,182049615,"Chernivtsi, Chernivets'ka oblast, Ukraine",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2005388439/889EDC00-65F7-44D3-8EF6-3E66D2DC37C3,no,False,False,,,
25125301,"What can I say? 

I just left Dan and Maja's home this morning and I miss it with all my heart! Anyone who has the pleasure of staying with this wonderful family will be eternally grateful. 

Honey front their own bees? Tick ✅ 
Eggs from their own chickens? Tick! ✅ 
Fresh vegetables and herbs from the garden? Tick! ✅ 
Bonfire in the evening? Tick! ✅ 
Getting to feed some rabbits? Tick! ✅ 
Getting to eat the rabbit later on for dinner? Tick! ✅ 

Delicious? You bet!!! The best!!

My son and I felt so welcomed and treated as part of the family. They made our hearts feel very warm and fuzzy. Such a treat. We are grateful for the lifelong friendship to look forward to! Thank you all x",2018-02-23T00:11:33Z,positive,surf,True,1825163,2002531949,SEANY KANE,116905476,"London, England, United Kingdom of Great Britain and Northern Ireland",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2002531949/8FE568BC-8CE3-4FEE-98BB-7871BD0F9AD7,no,False,False,,,
21856518,"Miki stayed with me for 2 nights in my apt in Tel Aviv.
I have Many good things to say about Miki, but where should I start with?!
He was very knowledgeable about Israel and our politics so we had a lot to talk about.
He was very friendly from the moment I saw him. We went out for a beer, watched a movie and more.
He's a great guy and I'll host him again for no doubt at all. :-)",2016-11-21T10:31:25Z,positive,host,True,707534,2001194091,Gal Alperovitch,98437143,"Tel Aviv, Israel",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2001194091/16cf9680-4b07-4da5-ae1e-864eb5bd8a07,yes,False,False,,,
15047600,"Miki is a great person. He is fun and into politics. I stayed 5 days in his place. We had great conversations regarding Denmark, Scandinavia, Socialism, U.S. Politics, Turkey, Religion and LGBT politics. He is really intelligent and helpful. He even prepared breakfast and dinner for me (How lazy I am!). All in all, I would say my experience in Denmark became even more colorful with his company.",2014-04-06T14:54:51Z,positive,host,False,707534,4499511,Gökhan Kutlu,7204632,"Arlington, VA, United States",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/4499511/6b6a90c6-ede1-4f54-a415-e61545412273,no,False,False,,"{'id': '15057883', 'text': ""We had a good time and good chats - I'm happy for that."", 'createdDate': '2014-04-07T22:08:24Z', 'experience': 'positive', 'relationshipType': 'host', 'isPostTrip': False, 'to': {'id': '4499511'}, 'from': {'id': '707534', 'publicName': 'Miki Dam Larsen', 'publicAddress': {'id': '3412657', 'description': 'Alleroed, Capital Region of Denmark, Denmark'}, 'avatarUrl': 'https://s3.amazonaws.com/ht-images.couchsurfing.com/u/707534/CE3ECB02-77EF-4852-BD4E-1680A1052A29', 'status': 'maybe', 'isVerified': True, 'isDeleted': False, 'blockedBy': None}, 'inverseReference': None, 'response': None}",
6403100,"Yeah, Miki!! Hands down, one of the best human beings I've met. Such a genuine, pensive, kind-hearted individual. All my friends have nothing but positive things to say about him! Until we meet again, travel well my friend.",2010-12-25T01:12:12Z,positive,host,False,707534,2517872,Junior Schouten,5222994,"Bronx, New York, United States",https://s3.amazonaws.com/images.couchsurfing.us/GVSFXJ0/9645975_l_f6c8b450032503f7f8c0fd21b9cde1bd.jpg,no,False,False,,"{'id': '6414821', 'text': ""Good friend to me. I'm very grateful for the many days we spent together in the summer of 2010. \r\nAsk a few questions about gardening and you he's unstoppable. \r\n...had some good beer-moments together too:) "", 'createdDate': '2010-12-27T16:37:20Z', 'experience': 'positive', 'relationshipType': 'surf', 'isPostTrip': False, 'to': {'id': '2517872'}, 'from': {'id': '707534', 'publicName': 'Miki Dam Larsen', 'publicAddress': {'id': '3412657', 'description': 'Alleroed, Capital Region of Denmark, Denmark'}, 'avatarUrl': 'https://s3.amazonaws.com/ht-images.couchsurfing.com/u/707534/CE3ECB02-77EF-4852-BD4E-1680A1052A29', 'status': 'maybe', 'isVerified': True, 'isDeleted': False, 'blockedBy': None}, 'inverseReference': None, 'response': None}",
5398470,"There's so much I could say about the little Danish boy.  He taught me that everyone in Denmark walks around with their bikes on their shoulders (strange!).  Miki also taught me how to catch and kill and prepare a pig from beginning to end (Gross).  Miki used to wrestle pigs when he was young, like most young men in Denmark, but now he wrestles Bulls.  Miki would also remove his shirt whenever possible (like on his farm). Miki also has a special power to look really interesting in his purse and my V-neck shirt and made everyone look at me funny.  Thanks Miki! Seriously, Miki was awesome and I already miss him!!",2010-07-29T15:10:59Z,positive,host,False,707534,1569658,Vernon,4274780,"Jacksonville, FL, USA",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/1569658/0921ef90-0aba-4e2f-9533-aa177178a706,maybe,True,False,,"{'id': '5606406', 'text': ""Despite his evil humour, Vern is actually a super nice guy, who I really enjoyed to stay with this summer. \r\n\r\nHe is not as ignorant as his knowledge of Danish culture might imply, but in general well-travelled and knowledgeable (also about funny sides of NYC). \r\n\r\nWhen Vern wasn't fucking things up, talking his head off or being busy recovering from a night out, he was very willing to join me for a dinner, a little trips or visits. \r\n\r\nI'm very grateful for our great time and hope to see Vern and his great friends again :) \r\n\r\n"", 'createdDate': '2010-08-24T12:58:33Z', 'experience': 'positive', 'relationshipType': 'host', 'isPostTrip': False, 'to': {'id': '1569658'}, 'from': {'id': '707534', 'publicName': 'Miki Dam Larsen', 'publicAddress': {'id': '3412657', 'description': 'Alleroed, Capital Region of Denmark, Denmark'}, 'avatarUrl': 'https://s3.amazonaws.com/ht-images.couchsurfing.com/u/707534/CE3ECB02-77EF-4852-BD4E-1680A1052A29', 'status': 'maybe', 'isVerified': True, 'isDeleted': False, 'blockedBy': None}, 'inverseReference': None, 'response': None}",
5378406,"What an amazing smart, articulate, passionate, hard working, and dedicated person.  Miki is what couchsurfers is all about.  He embraces travel, meeting new people, and is very sociable.  Everyone I introduced him to loved him.  He is very respectful, polite, neat, clean, fun and friendly.  He was so easy to talk to and he tells great stories.  Miki is wise beyond his years with a big heart. I now consider him a friend, and eagerly await hearing about all the great things he will do in the political/human rights arena.  My best couchsurfer's experience yet.",2010-07-27T02:42:34Z,positive,host,False,707534,933243,HYRAM LAUREL,3638366,"New York, NY, USA",https://s3.amazonaws.com/images.couchsurfing.us/69CDNX5/10239751_l_17b3ccf335091074de9ee3db0b109244.jpg,maybe,True,False,,"{'id': '5378851', 'text': 'Hyram is the perfect host; he enjoys to share, to go out together, to give advice, to show you around - simply being a wonderful friend :) It is such a pleasure to meet a person who really enjoys being there for you (and his many friends:) and being helpful. \r\n\r\nHyram is also a busy guy, but I always felt that he had time - and what a good time :) ', 'createdDate': '2010-07-27T04:59:12Z', 'experience': 'positive', 'relationshipType': 'surf', 'isPostTrip': False, 'to': {'id': '933243'}, 'from': {'id': '707534', 'publicName': 'Miki Dam Larsen', 'publicAddress': {'id': '3412657', 'description': 'Alleroed, Capital Region of Denmark, Denmark'}, 'avatarUrl': 'https://s3.amazonaws.com/ht-images.couchsurfing.com/u/707534/CE3ECB02-77EF-4852-BD4E-1680A1052A29', 'status': 'maybe', 'isVerified': True, 'isDeleted': False, 'blockedBy': None}, 'inverseReference': None, 'response': None}",
5188643,"Miki is such a warm, caring and intelligent soul.  It was my pleasure to host him.",2010-06-30T21:42:19Z,positive,host,False,707534,454399,William McCoy,3159547,"New York, NY, United States",https://s3.amazonaws.com/images.couchsurfing.us/31S543P/1452492_l_7a0ee7f0791f95ab7b2442a0bc8eed7d.jpg,no,False,False,,"{'id': '5188305', 'text': ""William is a helpful person who want's to do more than just giving you a room. We watched movies, talked politics, ate and had beer - nice time and nice person :) "", 'createdDate': '2010-06-30T20:51:44Z', 'experience': 'positive', 'relationshipType': 'surf', 'isPostTrip': False, 'to': {'id': '454399'}, 'from': {'id': '707534', 'publicName': 'Miki Dam Larsen', 'publicAddress': {'id': '3412657', 'description': 'Alleroed, Capital Region of Denmark, Denmark'}, 'avatarUrl': 'https://s3.amazonaws.com/ht-images.couchsurfing.com/u/707534/CE3ECB02-77EF-4852-BD4E-1680A1052A29', 'status': 'maybe', 'isVerified': True, 'isDeleted': False, 'blockedBy': None}, 'inverseReference': None, 'response': None}",
26751191,"Miki doesn't have a lot of time to spend together, but he was very friendly and gave me everything I needed. Thanks for hosting me Miki!",2018-09-07T08:21:25Z,positive,surf,True,707534,2008647481,Landerik Boie,307110281,"Genk, Flanders, Belgium",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2008647481/937895d2-00db-4d79-97f4-2ba187e3301a,no,True,False,,,
26025647,"We did not get to meet, since my plans changed and my schedule was hectic because of an academic conference, but Miki was very welcoming and was very responsive. He seems like a really nice guy and I would really like to meet him in the future.  ",2018-06-23T10:13:01Z,positive,surf,True,707534,1000810831,Vinh Pham,8836827,"Ithaca, NY, USA",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/1000810831/D071D001-7B9C-4E9C-B38A-CE73B1483F85,no,False,False,,,
22884894,"Being my first Couchsurfing experience, I was a bit unsure of what to expect but from the moment that I met Miki he was nothing but friendly, accommodating and had a great sense of humour.  A very knowledgable person in many respects and has plenty of travel stories to tell. A great experience and would definitely recommend staying with him! Cheers Miki!",2017-05-05T13:15:00Z,positive,surf,True,707534,2005659153,Keith McKnight,189322122,"Omagh, Northern Ireland, United Kingdom",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2005659153/71211467-e1b5-4cc8-9e9e-bd255e89cbba,no,False,False,,,
22739362,"Miki is avery friendly host. He hosted us for one night me and my friend Paul. Even if he was not very available for us because of a family dinner, which we perfectly understand, we had a god time together. We slept very well on his couch. On the morning we shared a wonderful breakfast with bread he had cooked himself! Then we hitchhiked ( luckily) to Copenhagen. :) Thank you for hosting us, you're a very good host. See you!  ",2017-04-15T02:37:02Z,positive,surf,True,707534,2001691707,Jérémy Lebourgeois,105197290,"Budapest, Budapest, Hungary",https://s3.amazonaws.com/ht-images.couchsurfing.com/u/2001691707/ea2f8dbb-db2b-4d57-b0af-141684e81bf0,maybe,False,False,,,
